"","stuID","schID","gender","trans_stu","transe_pa","transe_re","transe_re_etc","pre_frendship_1","pre_frendship_2","pre_frendship_3","pre_frendship_4","pre_frendship_5","post_frendship_1","post_frendship_2","post_frendship_3","post_frendship_4","post_frendship_5","post_frendship_6","satisfac_stu_1","satisfac_stu_2","satisfac_stu_3","satisfac_stu_4","satisfac_stu_5","satisfac_pa_safety_1","satisfac_pa_safety_2","satisfac_pa_safety_3","satisfac_pa_safety_4","satisfac_pa_safety_5","satisfac_pa_safety_6","satisfac_pa_edu_1","satisfac_pa_edu_2","satisfac_pa_edu_3","satisfac_pa_edu_4","satisfac_pa_edu_5","satisfac_pa_edu_6","satisfac_pa_edu_7","satisfac_pa_edu_8","enthu_pa_1","enthu_pa_2","enthu_pa_3","enthu_pa_4","enthu_pa_5","tutoring_hakwon","tutoring_private","tutoring_online","SES","prefer_Hsch_dum_1","prefer_Hsch_dum_2","prefer_Hsch_dum_3","prefer_Hsch_dum_4","prefer_Hsch_dum_5","prefer_Hsch_dum_6","prefer_Hsch_dum_7","prefer_Hsch_dum_8","prefer_Hsch_dum_9","prefer_Hsch_dum_10","academic_abil","regional_scale","multicultur_per","L2Y3_REG","L2Y3DB2_2_2","L2Y3DB2_3_1","L2Y3DB2_3_2"
"3979",4024,4968,2,2,2,NA,NA,4,4,4,4,5,4,4,4,4,3,4,2,3,3,2,4,4,4,3,4,3,4,2,3,3,3,4,3,3,3,4,3,2,2,2,8,0,0,600,1,0,0,0,0,0,0,0,0,0,"266",NA,NA,3,361,4,0
"3980",4025,4968,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,12,0,0,600,1,0,0,0,0,0,0,0,0,0,"229.3333333",NA,NA,3,361,4,0
"3981",4026,4968,1,2,2,NA,NA,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,4,3,3,3,3,3,3,3,3,4,4,3,3,3,7,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"196",NA,NA,3,361,4,0
"3982",4027,4968,1,2,2,NA,NA,5,5,5,5,5,3,3,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,4,7,-5,-5,600,1,0,0,0,0,0,0,0,0,0,"153.3333333",NA,NA,3,361,4,0
"3983",4028,4968,1,2,2,NA,NA,4,3,4,4,4,5,5,1,5,2,5,5,5,5,5,5,4,4,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,3,2,14,0,0,350,1,0,0,0,0,0,0,0,0,0,"288.3333333",NA,NA,3,361,4,0
"3984",4029,4966,1,2,2,NA,NA,4,3,3,4,3,4,4,4,4,4,5,4,4,4,3,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,15,0,0,500,1,0,0,0,0,0,0,0,0,0,"252.3333333",NA,NA,3,235,0,0
"3985",4030,4968,2,2,2,NA,NA,4,3,3,4,3,4,4,4,4,4,4,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,13,-5,-5,250,1,0,0,0,0,0,0,0,0,0,"189.3333333",NA,NA,3,361,4,0
"3986",4031,4969,2,2,2,NA,NA,5,4,4,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,3,3,2,3,11,0,-3,600,1,0,0,0,0,0,0,0,0,0,"226.3333333",NA,NA,3,233,2,0
"3987",4032,4967,1,2,2,NA,NA,5,4,5,5,4,3,3,3,3,3,3,5,5,5,5,5,4,4,4,4,5,5,2,3,4,4,4,4,3,4,4,4,4,3,2,-5,-5,-5,400,1,0,0,0,0,0,0,0,0,0,"150.3333333",NA,NA,3,356,10,0
"3988",4033,4968,1,2,2,NA,NA,3,4,4,4,4,3,4,3,3,3,2,3,5,4,3,4,4,4,3,3,3,4,3,3,3,3,4,3,4,2,4,4,3,3,4,7,0,0,450,0,0,0,1,0,0,0,0,0,0,"252.6666667",NA,NA,3,361,4,0
"3989",4034,4968,1,2,2,NA,NA,5,4,3,4,4,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-5,1,-5,400,0,0,0,1,0,0,0,0,0,0,"200.6666667",NA,NA,3,361,4,0
"3990",4035,4968,1,2,2,NA,NA,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,2,2,2,3,4,3,3,4,3,4,4,4,4,5,5,4,4,4,9,-3,-5,1000,0,0,0,0,1,0,0,0,0,0,"252.3333333",NA,NA,3,361,4,0
"3991",4036,4968,2,2,2,NA,NA,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,2,2,2,3,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,7,0,0,500,1,0,0,0,0,0,0,0,0,0,"266.3333333",NA,NA,3,361,4,0
"3992",4037,4968,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,6,5,0,400,1,0,0,0,0,0,0,0,0,0,"238.6666667",NA,NA,3,361,4,0
"3993",4038,4968,1,2,2,NA,NA,5,5,5,5,5,5,5,3,5,5,5,5,4,1,5,5,4,4,3,4,3,4,3,4,3,3,4,4,4,3,3,3,2,2,2,15,0,0,500,1,0,0,0,0,0,0,0,0,0,"229.3333333",NA,NA,3,361,4,0
"3994",4039,4967,1,2,2,NA,NA,5,4,4,5,4,3,3,3,3,4,-1,5,3,3,4,5,3,2,3,4,2,3,3,3,3,3,3,3,3,3,3,4,3,3,1,0,0,0,500,1,0,0,0,0,0,0,0,0,0,"196",NA,NA,3,356,10,0
"3995",4040,4968,2,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,3,4,4,2,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,1,4,0,0,800,1,0,0,0,0,0,0,0,0,0,"234.3333333",NA,NA,3,361,4,0
"3996",4041,4968,2,2,2,NA,NA,4,3,4,5,3,4,4,4,4,4,4,3,3,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,3,0,8,0,600,1,0,0,0,0,0,0,0,0,0,"201",NA,NA,3,361,4,0
"3997",4042,4963,2,2,2,NA,NA,4,4,5,4,4,4,4,2,4,2,4,5,4,2,4,5,2,3,1,2,2,2,3,2,3,1,4,4,4,5,4,4,2,2,5,11,-5,-2,700,0,0,0,0,0,0,0,0,1,0,"247",NA,NA,3,369,1,1
"3998",4043,4968,1,2,2,NA,NA,5,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,-5,-2,3,600,0,0,0,1,0,0,0,0,0,0,"272",NA,NA,3,361,4,0
"3999",4044,4967,2,2,2,NA,NA,5,3,2,4,3,3,2,3,3,3,4,2,2,5,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"245",NA,NA,3,356,10,0
"4000",4045,4968,2,2,2,NA,NA,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,9,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,"198.6666667",NA,NA,3,361,4,0
"4001",4046,4968,2,2,2,NA,NA,5,4,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,5,7,-5,-5,700,0,0,0,1,0,0,0,0,0,0,"263.3333333",NA,NA,3,361,4,0
"4002",4047,4968,1,2,2,NA,NA,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,4,2,15,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"270.6666667",NA,NA,3,361,4,0
"4003",4048,4948,1,2,2,NA,NA,2,2,2,3,3,2,3,2,3,2,2,4,4,4,3,4,5,5,3,4,2,4,3,3,3,3,2,3,3,3,4,4,4,4,4,18,0,0,600,0,0,0,1,0,0,0,0,0,0,"223.6666667",NA,NA,4,118,3,0
"4004",4049,4968,2,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,3,4,4,2,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,25,-5,1,500,0,0,1,0,0,0,0,0,0,0,"249",NA,NA,3,361,4,0
"4005",4050,4967,2,2,2,NA,NA,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,4,4,4,5,3,4,4,4,3,7,2,0,450,1,0,0,0,0,0,0,0,0,0,"242",NA,NA,3,356,10,0
"4006",4051,4968,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,3,4,4,3,3,4,3,3,3,4,3,3,3,4,4,3,3,3,10,0,0,600,1,0,0,0,0,0,0,0,0,0,"184.6666667",NA,NA,3,361,4,0
"4007",4052,4972,2,2,2,NA,NA,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"199",NA,NA,3,374,4,1
"4008",4053,4971,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,8,0,0,250,0,0,0,0,0,0,0,1,0,0,"288.3333333",NA,NA,3,217,3,0
"4009",4054,4972,2,2,2,NA,NA,5,4,4,5,4,5,5,5,4,5,5,5,5,2,5,5,2,3,3,4,3,3,4,3,4,3,3,3,4,3,4,4,4,4,2,7,0,0,200,1,0,0,0,0,0,0,0,0,0,"246.6666667",NA,NA,3,374,4,1
"4010",4055,4973,2,2,2,NA,NA,5,3,4,5,3,5,5,5,5,5,5,4,4,3,4,4,3,2,5,4,3,3,3,3,2,3,3,3,3,4,5,5,4,4,5,15.5,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"215.6666667",NA,NA,3,231,0,0
"4011",4056,4972,2,2,2,NA,NA,4,3,4,4,3,4,4,2,4,2,5,4,4,4,3,5,3,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,1,10,0,0,300,0,0,1,0,0,0,0,0,0,0,"249",NA,NA,3,374,4,1
"4012",4057,4921,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,4,4,5,5,4,4,5,5,5,4,5,5,4,5,3,4,4,5,4,0,0,0,420,0,0,0,1,0,0,0,0,0,0,"255.6666667",NA,NA,4,82,7,0
"4013",4058,4974,2,2,2,NA,NA,4,3,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,9,0,0,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"179",NA,NA,3,173,5,0
"4014",4059,4972,2,2,2,NA,NA,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,16,0,0,200,0,0,1,0,0,0,0,0,0,0,"260.3333333",NA,NA,3,374,4,1
"4015",4060,4972,1,2,2,NA,NA,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,12,0,0,300,1,0,0,0,0,0,0,0,0,0,"226.6666667",NA,NA,3,374,4,1
"4016",4061,4972,1,2,2,NA,NA,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,4,4,2,3,3,1,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"272.6666667",NA,NA,3,374,4,1
"4017",4062,4972,1,2,2,NA,NA,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,0,0,300,1,0,0,0,0,0,0,0,0,0,"228.6666667",NA,NA,3,374,4,1
"4018",4063,4972,1,2,2,NA,NA,5,4,3,5,3,3,3,5,3,3,5,5,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,2,1,7,-1,0,800,1,0,0,0,0,0,0,0,0,0,"167",NA,NA,3,374,4,1
"4019",4064,4972,1,2,2,NA,NA,4,3,3,3,4,3,3,2,3,3,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,4,3,3,0,0,3,500,1,0,0,0,0,0,0,0,0,0,"271.6666667",NA,NA,3,374,4,1
"4020",4065,4972,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,5,3,4,5,5,4,4,4,4,3,3,4,3,4,3,4,4,3,4,3,3,3,3,2,0,-5,-5,340,0,0,0,0,1,0,0,0,0,0,"198.6666667",NA,NA,3,374,4,1
"4021",4066,4973,2,2,2,NA,NA,4,4,4,3,4,3,3,2,3,2,5,3,2,1,4,3,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,4,3,4,5,14,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"163.6666667",NA,NA,3,231,0,0
"4022",4067,4972,2,2,2,NA,NA,3,3,3,3,3,4,4,4,4,4,4,3,2,1,3,3,3,2,4,4,3,4,4,3,3,3,5,4,3,4,1,1,3,2,3,5,0,0,150,0,1,0,0,0,0,0,0,0,0,"183.6666667",NA,NA,3,374,4,1
"4023",4068,4972,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,500,1,0,0,0,0,0,0,0,0,0,"233.3333333",NA,NA,3,374,4,1
"4024",4069,4972,2,2,2,NA,NA,5,3,3,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,3,4,3,3,4,3,4,4,3,3,4,3,3,3,2,15,0,0,400,1,0,0,0,0,0,0,0,0,0,"224.6666667",NA,NA,3,374,4,1
"4025",4070,4969,2,2,2,NA,NA,4,4,3,4,4,3,3,2,2,1,2,3,4,3,4,4,4,5,5,5,4,3,4,4,4,4,4,5,5,4,5,5,5,5,5,11,-5,-5,700,0,0,0,0,1,0,0,0,0,0,"276.3333333",NA,NA,3,233,2,0
"4026",4071,4972,2,2,2,NA,NA,5,5,5,5,5,4,4,4,5,4,5,3,4,2,3,4,3,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,13,0,0,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"233.3333333",NA,NA,3,374,4,1
"4027",4072,4972,2,2,2,NA,NA,3,1,4,3,3,2,3,4,4,3,2,5,5,3,3,5,5,5,5,5,5,4,4,5,5,5,4,4,4,5,4,2,4,4,2,2,0,0,250,1,0,0,0,0,0,0,0,0,0,"212",NA,NA,3,374,4,1
"4028",4073,4973,2,2,2,NA,NA,5,4,4,5,5,5,5,5,5,5,5,5,5,3,5,5,3,1,3,3,3,3,3,3,2,2,3,2,2,3,3,4,3,3,2,17,-5,-5,450,0,0,0,0,0,0,0,1,0,0,"258.6666667",NA,NA,3,231,0,0
"4029",4074,4972,2,2,2,NA,NA,5,5,4,5,5,5,5,5,5,5,5,3,3,2,3,4,3,2,4,3,3,3,4,4,4,3,4,2,3,3,5,5,5,4,5,0,0,-5,500,0,0,0,0,1,0,0,0,0,0,"183",NA,NA,3,374,4,1
"4030",4075,4972,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,2,2,6,0,0,620,1,0,0,0,0,0,0,0,0,0,"295.6666667",NA,NA,3,374,4,1
"4031",4076,4972,1,2,2,NA,NA,5,4,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,12,0,0,450,1,0,0,0,0,0,0,0,0,0,"244",NA,NA,3,374,4,1
"4032",4077,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"4033",4078,4972,1,2,2,NA,NA,5,5,5,5,5,4,4,4,4,4,4,3,3,2,5,3,4,4,3,4,3,3,5,5,5,5,5,5,5,4,4,4,4,3,2,6,0,0,1000,1,0,0,0,0,0,0,0,0,0,"212.6666667",NA,NA,3,374,4,1
"4034",4079,4965,2,NA,NA,NA,NA,3,5,5,3,4,NA,NA,NA,NA,NA,NA,4,4,2,3,4,3,3,3,3,3,4,4,4,4,4,4,2,3,3,3,3,5,3,3,4,-5,-5,370,1,0,1,0,0,0,0,0,0,0,"257.3333333",NA,NA,3,354,3,0
"4035",4080,4972,2,2,2,NA,NA,5,5,5,5,5,3,3,3,3,3,4,4,4,4,5,4,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4,4,4,4,4,12,0,0,400,1,0,0,0,0,0,0,0,0,0,"245",NA,NA,3,374,4,1
"4036",4081,4970,2,2,2,NA,NA,5,4,4,5,5,4,4,4,4,5,5,4,4,2,5,5,4,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,-5,-5,-1,300,0,0,0,0,0,0,0,0,1,0,"272.3333333",NA,NA,3,244,9,0
"4037",4082,4972,2,2,2,NA,NA,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,2,2,9,0,0,500,1,0,0,0,0,0,0,0,0,0,"249.3333333",NA,NA,3,374,4,1
"4038",4083,4974,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,3,3,4,4,4,2,3,4,11,-5,-5,1100,0,0,1,0,0,0,0,0,0,0,"238",NA,NA,3,173,5,0
"4039",4084,4972,1,2,2,NA,NA,5,5,5,5,5,4,4,3,4,3,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,1,-2,0,0,330,1,0,0,0,0,0,0,0,0,0,"279",NA,NA,3,374,4,1
"4040",4085,4973,1,2,2,NA,NA,5,5,5,5,5,3,4,3,3,3,4,4,4,5,5,5,4,2,4,3,3,3,4,4,4,3,3,5,3,3,4,4,3,4,3,9,0,-3.8,600,1,0,0,0,0,0,0,0,0,0,"220",NA,NA,3,231,0,0
"4041",4086,4972,1,2,2,NA,NA,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,3,3,2,3,4,4,1,1,1,1,3,3,4,4,3,4,3,1,-5,-5,520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"231",NA,NA,3,374,4,1
"4042",4087,4969,1,2,2,NA,NA,5,4,4,5,3,3,4,4,3,4,4,3,3,3,3,3,4,4,3,5,4,4,4,4,4,4,3,3,3,4,5,4,3,2,1,-5,19,-5,312,1,0,0,0,0,0,0,0,0,0,"155.6666667",NA,NA,3,233,2,0
"4043",4088,4973,1,2,2,NA,NA,3,4,4,4,3,4,4,4,3,3,4,3,4,4,3,3,4,3,4,4,3,3,4,4,4,3,4,3,3,4,4,4,2,2,5,-1,-5,-5,350,1,0,0,0,0,0,0,0,0,0,"241.3333333",NA,NA,3,231,0,0
"4044",4089,4972,1,2,2,NA,NA,4,4,3,4,3,3,3,2,2,2,3,3,5,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"195.6666667",NA,NA,3,374,4,1
"4045",4090,4973,1,2,2,NA,NA,5,3,5,5,4,3,3,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,3,-5,-5,-5,150,1,0,0,1,0,0,0,0,0,0,"248.3333333",NA,NA,3,231,0,0
"4046",4091,4972,1,2,2,NA,NA,4,4,4,5,4,3,3,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,12,0,0,200,1,0,0,0,0,0,0,0,0,0,"263.3333333",NA,NA,3,374,4,1
"4047",4092,4972,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,4,3,4,4,-3,26,-3,300,0,0,0,0,1,0,0,0,0,0,"199.6666667",NA,NA,3,374,4,1
"4048",4093,4927,1,2,2,NA,NA,4,4,4,4,3,3,3,2,3,3,4,4,3,4,4,4,4,4,4,3,4,5,4,4,4,4,5,3,3,4,4,4,3,3,4,0,10,0,520,1,0,0,0,0,0,0,0,0,0,"159.3333333",NA,NA,3,283,13,1
"4049",4094,4928,2,2,2,NA,NA,5,4,3,4,4,4,3,4,3,4,3,3,3,3,4,3,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,2,1,11,-5,-5,350,1,0,0,0,0,0,0,0,0,0,"224.3333333",NA,NA,3,203,0,0
"4050",4095,4926,2,2,2,NA,NA,5,5,5,5,4,4,4,3,4,1,2,3,4,3,4,4,3,2,3,2,2,3,4,4,4,3,4,3,3,3,3,4,3,3,3,16,-5,-5,270,1,0,0,0,0,0,0,0,0,0,"233.6666667",NA,NA,3,230,2,1
"4051",4096,4923,2,2,2,NA,NA,3,3,3,4,4,3,3,4,3,3,3,4,4,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,0,0,0,230,1,0,0,0,0,0,0,0,0,0,"255.3333333",NA,NA,3,280,4,0
"4052",4097,4923,2,2,2,NA,NA,4,4,3,4,4,4,4,3,4,3,3,4,4,3,4,4,3,2,4,4,3,2,3,3,3,3,3,1,3,3,4,4,2,2,2,12,0,0,400,0,0,1,0,0,0,0,0,0,0,"221.3333333",NA,NA,3,280,4,0
"4053",4098,4927,1,2,2,NA,NA,5,5,5,5,5,4,3,1,3,2,5,4,4,2,4,4,4,5,5,4,4,4,5,5,5,4,4,4,4,5,4,5,4,3,3,3,0,0,600,1,0,0,0,0,0,0,0,0,0,"217",NA,NA,3,283,13,1
"4054",4099,4927,2,2,2,NA,NA,5,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,3,3,4,-1,-1,-1,-1,10,-5,-5,400,0,0,1,0,0,0,0,0,0,0,"258.3333333",NA,NA,3,283,13,1
"4055",4100,4923,2,2,2,NA,NA,5,4,5,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,0,0,-1,500,1,0,0,0,0,0,0,0,0,0,"170.3333333",NA,NA,3,280,4,0
"4056",4101,4924,1,2,2,NA,NA,4,4,4,4,4,5,5,3,5,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,1,15,0,0,700,1,0,0,0,0,0,0,0,0,0,"229.3333333",NA,NA,3,199,1,0
"4057",4102,4923,2,2,2,NA,NA,4,4,4,5,5,4,4,4,4,3,4,5,4,4,4,4,4,3,4,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,2,3,0,3,420,1,0,0,0,0,0,0,0,0,0,"245.3333333",NA,NA,3,280,4,0
"4058",4103,4928,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,7,-5,1,500,1,0,0,0,0,0,0,0,0,0,"261",NA,NA,3,203,0,0
"4059",4104,4927,1,2,2,NA,NA,5,4,4,5,3,4,4,3,4,4,5,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,3,3,3,0,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,"164",NA,NA,3,283,13,1
"4060",4105,4927,1,NA,NA,NA,NA,5,4,5,5,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,0,20,400,1,0,0,0,0,0,0,0,0,0,"141",NA,NA,3,283,13,1
"4061",4106,4927,1,2,2,NA,NA,4,3,2,4,3,2,2,2,2,2,2,4,4,2,3,4,4,5,5,5,4,4,3,3,4,3,2,2,3,4,4,4,2,3,4,-5,-5,-5,170,1,0,0,0,0,0,0,0,0,0,"244",NA,NA,3,283,13,1
"4062",4107,4929,2,2,2,NA,NA,4,3,3,4,3,3,3,3,3,3,3,5,4,3,4,5,4,2,3,2,2,3,4,4,4,4,4,3,4,3,4,4,4,3,2,2,-5,-1,600,1,0,0,0,0,0,0,0,0,0,"263.3333333",NA,NA,3,276,2,1
"4063",4108,4929,1,2,2,NA,NA,3,3,3,3,4,3,3,2,3,2,3,3,4,3,3,4,5,2,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,5,17,-5,-5,300,0,0,0,1,0,0,0,0,0,0,"245.6666667",NA,NA,3,276,2,1
"4064",4109,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"4065",4110,4927,2,2,2,NA,NA,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,3,3,3,3,4,3,3,3,3,3,2,2,2,3,4,3,3,3,-5,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"202",NA,NA,3,283,13,1
"4066",4111,4924,1,2,2,NA,NA,5,4,5,5,4,3,4,4,4,4,5,4,4,5,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,6,-5,-5,500,0,0,0,0,0,1,0,0,0,0,"240",NA,NA,3,199,1,0
"4067",4112,4923,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,0,0,700,0,0,0,1,0,0,0,0,0,0,"276.3333333",NA,NA,3,280,4,0
"4068",4113,4925,2,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"237",NA,NA,3,293,2,1
"4069",4114,4927,1,NA,NA,NA,NA,4,3,4,4,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,3,4,3,2,3,3,3,4,3,3,2,2,4,3,3,3,3,3,0,0,0,4643,0,0,1,0,0,0,0,0,0,0,"161.6666667",NA,NA,3,283,13,1
"4070",4115,4929,2,2,2,NA,NA,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,19,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"236.6666667",NA,NA,3,276,2,1
"4071",4116,4927,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,3,2,2,5,5,4,4,3,4,4,4,4,4,4,3,4,3,4,3,4,4,4,2,4,10,2,0,560,0,0,0,1,0,0,0,0,0,0,"276.3333333",NA,NA,3,283,13,1
