stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil
125,4746,2,1,0,4,4,4,4,4,3,3,4,3,3,4,3,4,3,3,3,3,2,3,2,2,3,4,4,3,3,3,3,3,4,3,4,3,3,4,500,0,0,1,0,0,0,0,0,0,0,259.6666667,3.076923077,1,0,0,0,522.7142857,228.6666667
126,4746,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,2,300,0,0,0,0,0,0,0,1,0,0,279.3333333,3.076923077,1,0,0,0,522.7142857,228.6666667
127,4741,1,1,0,5,4,5,5,3,4,4,5,3,2,4,5,5,4,5,5,2,2,2,4,2,2,1,2,4,2,4,3,5,3,3,3,3,3,3,400,0,1,0,0,0,0,0,0,0,0,259.6666667,0,1,0,0,0,481.8181818,227.5151515
128,4741,2,1,0,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,250,0,0,0,0,0,0,1,0,0,0,268,0,1,0,0,0,481.8181818,227.5151515
129,4741,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,300,0,0,0,0,1,0,0,0,0,0,214.3333333,0,1,0,0,0,481.8181818,227.5151515
130,4740,2,1,0,5,5,5,5,5,4,4,3,4,4,5,5,5,5,5,5,3,3,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,500,0,0,0,0,0,0,1,0,0,0,286.3333333,1.162790698,1,0,0,0,868.75,211.6666667
131,4746,2,1,0,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,4,3,3,2,2,2,500,1,0,0,0,0,0,0,0,0,0,182.3333333,3.076923077,1,0,0,0,522.7142857,228.6666667
132,4747,2,1,0,5,5,4,5,5,4,4,4,4,4,4,3,3,2,5,4,2,2,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,257.6666667,4.385964912,1,0,0,0,500,257.6666667
133,4740,2,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1000,0,0,0,0,0,0,0,0,0,1,138,1.162790698,1,0,0,0,868.75,211.6666667
134,4741,2,1,0,5,5,5,5,5,4,4,4,4,4,4,3,5,2,3,3,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,2,2,2,2,500,0,0,0,0,0,0,1,0,0,0,222,0,1,0,0,0,481.8181818,227.5151515
135,4741,2,1,0,4,3,3,4,3,4,4,3,3,4,4,4,4,3,3,4,3,2,2,4,2,2,2,3,2,3,3,2,3,3,3,2,2,2,1,500,1,0,0,0,0,0,0,0,0,0,217.3333333,0,1,0,0,0,481.8181818,227.5151515
136,4740,1,1,0,5,5,4,5,5,5,5,5,5,5,5,3,3,3,3,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4,3,3,4,2,1,2000,0,1,0,0,0,0,0,0,0,0,164,1.162790698,1,0,0,0,868.75,211.6666667
137,4746,2,1,0,5,4,4,5,5,4,5,4,4,4,5,4,4,5,5,5,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,5,4,5,2,900,0,0,0,0,1,0,0,0,0,0,233.3333333,3.076923077,1,0,0,0,522.7142857,228.6666667
138,4740,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,4,3,3,4,4,4,4,3,3,4,4,4,4,2,3,3,3,3,500,0,0,0,0,0,0,0,1,0,0,209.6666667,1.162790698,1,0,0,0,868.75,211.6666667
139,5271,1,3,0,4,3,4,4,4,4,3,1,3,1,4,1,1,1,1,3,4,4,3,4,3,3,3,3,4,3,4,4,4,4,3,3,2,2,3,300,1,0,0,0,0,0,0,0,0,0,176.3333333,0.81300813,0,0,1,0,300,176.3333333
140,4745,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,3,5,5,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,1400,0,0,0,0,0,0,0,1,0,0,280,0.906344411,1,0,0,0,1050,268.5
141,4741,1,1,0,5,4,4,5,4,5,4,3,4,4,4,4,4,3,4,4,3,2,3,2,2,3,3,3,4,3,3,4,3,3,3,4,4,3,4,650,0,0,0,0,0,0,0,1,0,0,219.6666667,0,1,0,0,0,481.8181818,227.5151515
143,4740,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,3,500,0,0,0,0,0,0,0,1,0,0,186,1.162790698,1,0,0,0,868.75,211.6666667
144,4746,1,1,0,4,3,3,4,4,3,2,4,4,5,5,4,4,2,3,4,3,2,3,3,2,3,3,3,4,3,4,4,3,4,2,4,4,2,2,159,1,0,0,0,0,0,0,0,0,0,172,3.076923077,1,0,0,0,522.7142857,228.6666667
145,4741,1,1,0,5,4,4,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,4,4,4,5,4,4,900,1,0,0,0,0,0,0,0,0,0,195,0,1,0,0,0,481.8181818,227.5151515
146,4746,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,5,5,5,2,900,0,0,0,0,0,0,0,1,0,0,230.3333333,3.076923077,1,0,0,0,522.7142857,228.6666667
147,4741,2,1,0,4,4,4,4,4,4,4,3,4,3,4,4,4,2,4,4,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,400,0,1,0,0,0,0,0,0,0,0,239.3333333,0,1,0,0,0,481.8181818,227.5151515
148,4741,1,1,0,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,3,5,4,4,5,5,4,5,5,5,5,4,4,5,4,4,3,3,3,250,0,0,0,0,0,0,0,1,0,0,234.3333333,0,1,0,0,0,481.8181818,227.5151515
149,4740,2,1,0,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,2,2,1,400,0,0,0,0,0,0,0,1,0,0,254,1.162790698,1,0,0,0,868.75,211.6666667
150,4746,2,1,0,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,3,4,3,3,2,3,4,4,4,4,3,4,4,3,3,2,2,2,2,400,0,0,0,0,0,0,0,1,0,0,243.6666667,3.076923077,1,0,0,0,522.7142857,228.6666667
151,4740,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,850,0,0,1,0,0,0,0,0,0,0,179.6666667,1.162790698,1,0,0,0,868.75,211.6666667
152,4735,2,1,0,5,5,4,5,5,4,4,4,4,4,5,3,4,4,3,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,3,2,2,2,3,250,0,0,1,0,0,0,0,0,0,0,204.3333333,3.645833333,1,0,0,0,345,196.4
153,4735,2,1,0,5,4,4,5,5,4,4,4,4,5,4,5,4,4,5,5,3,2,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,3,400,0,0,1,0,0,0,0,0,0,0,207.3333333,3.645833333,1,0,0,0,345,196.4
154,4733,2,1,0,5,4,5,5,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,2,650,1,0,0,0,0,0,0,0,0,0,246.6666667,3.358208955,1,0,0,0,514.2857143,234.1428571
155,4737,1,1,0,5,5,5,5,4,3,3,3,3,4,3,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,216.6666667,1.714285714,1,0,0,0,434.5454545,227.2121212
156,4733,2,1,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,2,400,1,0,0,0,0,0,0,0,0,0,240.3333333,3.358208955,1,0,0,0,514.2857143,234.1428571
158,4737,2,1,0,4,3,4,4,3,2,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,5,4,3,4,4,3,3,3,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,234.3333333,1.714285714,1,0,0,0,434.5454545,227.2121212
159,4744,2,1,0,5,4,4,5,4,5,5,5,5,5,5,4,3,5,4,4,3,3,3,3,3,2,3,3,3,3,4,3,4,4,3,3,2,2,2,120,1,0,0,0,0,0,0,0,0,0,180,12.03007519,1,0,0,0,120,180
160,4735,2,1,0,3,4,3,2,3,3,3,3,2,1,2,3,2,3,3,3,4,2,4,5,3,4,4,5,4,4,4,4,3,5,4,4,4,3,3,300,1,0,0,0,0,0,0,0,0,0,200,3.645833333,1,0,0,0,345,196.4
161,4737,1,1,0,5,3,3,5,4,4,4,1,4,1,3,4,4,5,5,5,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,3,4,3,4,480,0,0,0,0,0,0,1,0,0,0,204.3333333,1.714285714,1,0,0,0,434.5454545,227.2121212
162,4738,1,1,0,4,4,4,5,5,5,5,5,5,2,3,5,5,4,4,4,4,4,5,4,3,5,5,5,5,5,5,4,4,4,5,5,3,3,3,450,0,0,0,0,0,0,0,1,0,0,228.6666667,7.960199005,1,0,0,0,450,228.6666667
163,4737,2,1,0,4,3,4,5,4,4,4,4,3,4,4,4,3,3,5,4,3,3,3,3,3,5,3,4,4,4,4,4,4,4,5,3,3,3,1,300,1,0,0,0,0,0,0,0,0,0,195.3333333,1.714285714,1,0,0,0,434.5454545,227.2121212
164,4735,2,1,0,4,4,3,4,4,3,3,3,4,3,3,3,3,2,2,3,3,4,4,3,3,4,4,3,4,4,4,4,3,4,3,2,2,2,1,350,1,0,0,0,0,0,0,0,0,0,177,3.645833333,1,0,0,0,345,196.4
165,4733,2,1,0,5,5,4,5,5,4,4,4,4,4,4,5,5,5,5,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,2,500,1,0,0,0,0,0,0,0,0,0,287,3.358208955,1,0,0,0,514.2857143,234.1428571
167,4737,2,1,0,3,3,3,3,3,4,3,1,4,1,1,4,4,4,3,4,3,3,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,180,0,0,0,0,0,0,0,1,0,0,231,1.714285714,1,0,0,0,434.5454545,227.2121212
169,4735,2,1,0,4,5,2,5,3,4,4,5,5,3,4,4,2,2,3,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,250,0,0,1,0,0,0,0,1,0,0,214.3333333,3.645833333,1,0,0,0,345,196.4
170,4737,2,1,0,5,3,4,5,3,2,2,3,2,1,4,5,4,3,3,5,3,2,3,3,3,3,4,3,4,4,3,2,3,3,3,4,3,2,2,450,0,1,0,0,0,0,0,0,0,0,196,1.714285714,1,0,0,0,434.5454545,227.2121212
171,4735,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,2,5,5,3,3,4,4,3,3,4,4,3,3,4,3,4,4,5,5,5,5,1,500,1,0,0,0,0,0,0,0,0,0,234,3.645833333,1,0,0,0,345,196.4
172,4737,1,1,0,5,5,5,5,4,3,3,4,4,5,5,4,4,3,5,4,3,2,3,3,3,4,4,4,3,3,3,3,3,4,5,4,3,3,2,350,1,0,0,0,0,0,0,0,0,0,217,1.714285714,1,0,0,0,434.5454545,227.2121212
173,4733,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,1,200,1,0,0,0,0,0,0,0,0,0,191,3.358208955,1,0,0,0,514.2857143,234.1428571
174,4737,1,1,0,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,3,420,0,0,0,0,0,1,0,0,0,0,274.3333333,1.714285714,1,0,0,0,434.5454545,227.2121212
175,4735,2,1,0,4,5,4,5,5,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,350,0,1,0,0,0,0,0,0,0,0,171.3333333,3.645833333,1,0,0,0,345,196.4
176,4733,2,1,0,4,4,4,4,5,4,4,3,4,2,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,2,750,0,0,1,0,0,0,0,0,0,0,286.3333333,3.358208955,1,0,0,0,514.2857143,234.1428571
177,4735,2,1,0,2,3,3,5,3,4,4,3,4,1,1,4,5,1,2,4,4,3,5,3,4,5,4,4,4,4,5,5,5,4,3,2,2,2,2,250,0,0,0,1,0,0,0,0,0,0,155.3333333,3.645833333,1,0,0,0,345,196.4
178,4733,2,1,0,5,4,4,5,4,5,5,5,5,5,4,4,4,3,5,4,4,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,2,500,1,0,0,0,0,0,0,0,0,0,228.6666667,3.358208955,1,0,0,0,514.2857143,234.1428571
181,4735,2,1,0,4,4,5,4,3,3,3,4,4,4,4,4,5,3,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,300,0,0,0,0,1,0,0,0,0,0,196.6666667,3.645833333,1,0,0,0,345,196.4
182,4665,2,1,0,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,4,600,1,0,0,0,0,0,0,0,0,0,221.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
183,4665,2,1,0,5,5,5,5,5,5,5,4,5,5,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,2,1000,0,0,1,0,0,0,0,0,0,0,266.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
184,4663,1,1,0,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,4,5,5,3,3,2,480,1,0,0,0,0,0,0,0,0,0,221.3333333,1.754385965,1,0,0,0,488.3333333,215.2777778
185,4665,2,1,1,5,4,5,4,4,4,4,3,4,3,4,3,5,4,5,5,5,3,4,4,4,4,4,4,3,2,5,5,4,4,4,5,4,3,4,500,0,0,0,0,0,0,1,0,0,0,284.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
187,4662,1,1,0,5,5,5,5,3,4,4,4,4,4,4,5,5,1,4,4,3,3,2,3,2,4,3,3,4,2,4,3,4,4,4,4,4,4,3,900,0,0,0,0,1,0,0,0,0,0,205.3333333,3.684210526,1,0,0,0,680,255
188,4665,2,1,0,4,3,2,3,3,4,4,1,3,2,4,2,2,2,3,5,3,2,3,3,3,3,4,3,3,3,4,4,4,4,1,5,5,3,1,300,0,1,0,0,0,0,0,0,0,0,203,0.520833333,1,0,0,0,438.8461538,237.025641
189,4664,2,1,0,4,4,4,5,4,5,5,5,5,5,5,5,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,800,1,0,0,0,0,0,0,0,0,0,231.6666667,2.631578947,1,0,0,0,601.25,208.3333333
190,4665,2,1,0,5,5,4,5,4,5,5,3,3,3,3,4,3,3,4,4,2,4,3,1,2,3,3,3,3,2,3,4,3,2,2,2,3,2,3,500,0,0,0,0,0,0,0,0,1,0,249.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
191,4665,2,1,0,5,5,5,5,5,4,4,5,4,3,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,3,3,300,1,0,0,0,0,0,0,0,0,0,243.6666667,0.520833333,1,0,0,0,438.8461538,237.025641
192,4665,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,250,1,0,0,0,0,0,0,0,0,0,169,0.520833333,1,0,0,0,438.8461538,237.025641
193,4666,2,1,0,4,4,4,4,4,5,5,5,5,5,5,3,3,3,4,4,2,2,2,3,2,3,3,3,3,3,4,3,4,3,3,3,3,4,4,400,1,0,0,0,0,0,0,0,0,0,153,3.636363636,1,0,0,0,400,153
194,4665,2,1,0,5,5,5,5,4,4,4,3,3,3,4,3,2,3,3,3,4,2,4,3,4,4,4,4,4,3,4,4,4,3,5,4,4,4,4,500,0,0,0,0,1,0,0,0,0,0,186,0.520833333,1,0,0,0,438.8461538,237.025641
197,4665,2,1,0,5,4,5,5,4,5,5,5,5,5,4,4,4,5,5,5,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,2,2,200,1,0,0,0,0,0,0,0,0,0,254.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
198,4662,1,1,0,5,5,5,5,4,4,5,4,5,5,5,3,4,5,3,4,4,3,1,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,750,0,0,0,0,0,0,0,1,0,0,286.3333333,3.684210526,1,0,0,0,680,255
200,4664,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,500,1,0,0,0,0,0,0,0,0,0,233.6666667,2.631578947,1,0,0,0,601.25,208.3333333
201,4727,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,500,1,0,0,0,0,0,0,0,0,0,192,2.884615385,1,0,0,0,500,192
202,4665,2,1,0,5,4,4,5,5,4,4,5,5,5,5,5,5,3,3,5,5,5,4,3,3,3,4,4,3,3,5,5,5,4,3,3,3,3,3,330,0,0,1,0,0,0,0,0,0,0,242.6666667,0.520833333,1,0,0,0,438.8461538,237.025641
203,4664,2,1,0,5,5,5,4,5,4,4,5,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,2,500,0,0,0,0,1,0,0,0,0,0,188.6666667,2.631578947,1,0,0,0,601.25,208.3333333
204,4664,1,1,0,5,4,5,5,5,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,310,0,0,0,0,0,0,0,1,0,0,154.6666667,2.631578947,1,0,0,0,601.25,208.3333333
205,4662,1,1,0,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,3,3,700,0,0,0,0,0,0,0,1,0,0,289,3.684210526,1,0,0,0,680,255
206,4657,1,1,0,4,4,4,4,4,3,3,3,3,3,3,4,4,2,2,3,5,4,5,5,5,5,4,5,4,4,5,5,5,5,5,5,4,3,2,500,1,0,0,0,0,0,0,0,0,0,211,2.843601896,1,0,0,0,860,228.0666667
207,4663,1,1,0,5,5,5,5,5,5,5,5,5,5,5,4,3,5,3,5,3,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,2,450,1,0,0,0,0,0,0,0,0,0,196.6666667,1.754385965,1,0,0,0,488.3333333,215.2777778
208,4665,2,1,0,5,4,4,4,4,5,5,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,2,4,3,3,4,3,4,3,3,2,600,1,0,0,0,0,0,0,0,0,0,279.6666667,0.520833333,1,0,0,0,438.8461538,237.025641
209,4662,1,1,0,5,4,5,5,4,4,4,4,4,5,5,5,4,4,4,4,3,4,3,3,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,600,0,0,1,0,0,0,0,0,0,0,283.3333333,3.684210526,1,0,0,0,680,255
210,4657,1,1,0,4,4,4,4,4,5,5,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,4,2,5,5,4,4,4,4,4,4,4,2500,0,0,1,0,0,0,0,0,0,0,249,2.843601896,1,0,0,0,860,228.0666667
211,4664,1,1,0,4,4,5,4,4,5,5,5,5,5,5,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,300,0,1,0,0,0,0,0,0,0,0,182.3333333,2.631578947,1,0,0,0,601.25,208.3333333
212,4663,1,1,0,5,5,5,5,4,3,3,3,4,3,4,3,3,4,5,4,3,3,4,3,4,3,3,3,4,4,4,4,3,4,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,249.3333333,1.754385965,1,0,0,0,488.3333333,215.2777778
213,4655,2,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,4,3,2,3,3,4,4,4,3,4,3,3,4,3,3,3,4,4,4,3,410,1,0,0,0,0,0,0,0,0,0,261.3333333,2.714932127,1,0,0,0,410,261.3333333
214,4665,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,5,5,4,3,520,0,0,0,1,0,0,0,0,0,0,265.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
216,4657,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,3,3,5,5,5,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,700,0,0,0,0,1,0,0,0,0,0,229,2.843601896,1,0,0,0,860,228.0666667
217,4657,1,1,0,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,200,1,0,0,0,0,0,0,0,0,0,211.3333333,2.843601896,1,0,0,0,860,228.0666667
219,4664,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,2,900,0,0,0,1,0,0,0,0,0,0,280.6666667,2.631578947,1,0,0,0,601.25,208.3333333
221,4665,2,1,0,5,5,4,5,5,5,5,5,5,5,5,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,3,2,2,1,105,1,0,0,0,0,0,0,0,0,0,216.3333333,0.520833333,1,0,0,0,438.8461538,237.025641
222,4664,1,1,0,5,3,3,5,4,4,4,1,3,4,4,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,700,0,0,0,0,0,0,0,1,0,0,244.3333333,2.631578947,1,0,0,0,601.25,208.3333333
223,4657,1,1,0,5,3,3,5,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,400,0,0,0,1,0,0,0,0,0,0,240,2.843601896,1,0,0,0,860,228.0666667
225,4661,1,1,0,5,4,4,3,3,4,4,4,4,4,4,4,4,2,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,300,1,0,0,0,0,0,0,0,0,0,209.6666667,2.5,1,0,0,0,300,209.6666667
226,4663,1,1,0,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,3,3,2,2,3,3,2,3,3,2,1,3,2,4,4,4,3,2,500,1,0,0,0,0,0,0,0,0,0,230.3333333,1.754385965,1,0,0,0,488.3333333,215.2777778
227,4658,1,1,0,4,4,4,4,4,4,4,5,4,4,5,4,3,3,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,3,3,3,500,1,0,0,0,0,0,0,0,0,0,243.6666667,0.677966102,1,0,0,0,454.2857143,216.75
230,4660,2,1,0,4,4,4,4,5,3,4,5,4,4,3,3,4,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,350,1,0,0,0,0,0,0,0,0,0,225.6666667,0.255102041,1,0,0,0,350,225.6666667
231,4659,1,1,0,5,5,5,5,5,4,4,4,4,4,4,4,4,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,400,1,0,0,0,0,0,0,0,0,0,203,0.73800738,1,0,0,0,473.5714286,224.9444444
232,4659,1,1,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,4,3,2,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,300,0,0,0,0,0,0,1,0,0,0,144,0.73800738,1,0,0,0,473.5714286,224.9444444
233,4659,1,1,0,5,4,4,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,4,5,4,4,4,5,5,3,4,4,5,5,4,5,5,130,1,0,0,0,0,0,0,0,0,0,194.3333333,0.73800738,1,0,0,0,473.5714286,224.9444444
235,4659,1,1,0,4,4,4,5,4,4,4,3,4,3,4,3,4,3,3,3,2,2,4,3,2,3,3,2,2,3,4,4,3,3,4,4,2,3,2,700,1,0,0,0,0,0,0,0,0,0,199.6666667,0.73800738,1,0,0,0,473.5714286,224.9444444
236,4658,1,1,0,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,4,4,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,600,0,1,0,0,0,0,0,0,0,0,148,0.677966102,1,0,0,0,454.2857143,216.75
237,4659,2,1,0,4,4,3,4,5,5,5,5,5,5,5,3,4,1,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,460,0,0,0,0,0,0,1,0,0,0,254.6666667,0.73800738,1,0,0,0,473.5714286,224.9444444
239,4658,1,1,0,3,3,3,3,3,3,3,2,3,2,2,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,5,5,4,4,4,700,0,0,0,1,0,0,0,0,0,0,219.3333333,0.677966102,1,0,0,0,454.2857143,216.75
240,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,4,3,3,5,3,3,3,3,3,3,3,4,3,3,3,4,4,3,2,4,4,4,4,1,300,0,1,0,0,0,0,0,0,0,0,169.3333333,0.73800738,1,0,0,0,473.5714286,224.9444444
242,4658,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,3,2,250,1,0,0,0,0,0,0,0,0,0,178,0.677966102,1,0,0,0,454.2857143,216.75
243,4659,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,2,2,3,3,4,3,3,3,4,3,4,4,4,4,4,400,0,0,0,0,0,0,1,0,0,0,209.3333333,0.73800738,1,0,0,0,473.5714286,224.9444444
244,4659,2,1,0,4,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,3,3,4,2,3,3,4,4,5,5,5,5,3,4,3,2,3,2,2,125,0,1,0,0,0,0,0,0,0,0,213,0.73800738,1,0,0,0,473.5714286,224.9444444
245,4659,1,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,3,3,3,3,3,4,3,3,4,4,4,5,5,5,5,5,400,0,0,0,1,0,0,0,0,0,0,276.3333333,0.73800738,1,0,0,0,473.5714286,224.9444444
