L2Y3_SCHID,L2Y3_REG,L2Y3_SCHTYPE,L2Y3_SCHTYPE2,L2Y3DB1_1,L2Y3DB1_1_1,L2Y3DB1_1_2,L2Y3DB1_2,L2Y3DB1_3_1A,L2Y3DB1_3_1B,L2Y3DB1_3_1C,L2Y3DB1_3_1D,L2Y3DB1_3_2A,L2Y3DB1_3_2B,L2Y3DB1_3_3A,L2Y3DB1_3_3B,L2Y3DB1_4_1,L2Y3DB1_4_2,L2Y3DB1_4_3,L2Y3DB1_5_1,L2Y3DB1_5_2,L2Y3DB1_6_1A,L2Y3DB1_6_1B,L2Y3DB1_6_1C,L2Y3DB1_6_1D,L2Y3DB1_6_1E,L2Y3DB1_6_2A,L2Y3DB1_6_2B,L2Y3DB1_6_2C,L2Y3DB1_6_2D,L2Y3DB1_6_3,L2Y3DB1_6_4,L2Y3DB1_6_5,L2Y3DB1_6_6A,L2Y3DB1_6_6B,L2Y3DB1_6_6C,L2Y3DB1_6_6D,L2Y3DB1_6_7,L2Y3DB1_6_8,L2Y3DB1_6_9,L2Y3DB1_7_1,L2Y3DB1_7_2,L2Y3DB1_7_3,L2Y3DB1_7_4,L2Y3DB1_7_5,L2Y3DB1_8,L2Y3DB2_1,L2Y3DB2_1_1,L2Y3DB2_1_2,L2Y3DB2_1_3,L2Y3DB2_2,L2Y3DB2_2_M,L2Y3DB2_2_F,L2Y3DB2_2_1,L2Y3DB2_2_1M,L2Y3DB2_2_1F,L2Y3DB2_2_2,L2Y3DB2_2_2M,L2Y3DB2_2_2F,L2Y3DB2_2_3,L2Y3DB2_2_3M,L2Y3DB2_2_3F,L2Y3DB2_3_1,L2Y3DB2_3_2,L2Y3DB2_4,L2Y3DB2_4_2,L2Y3DB2_4_1,L2Y3DB2_4_1_1,L2Y3DB2_4_1_2,L2Y3DB2_4_1_3,L2Y3DB2_4_1_4,L2Y3DB2_4_1_5,L2Y3DB2_4_3,L2Y3DB2_4_4,L2Y3DB3_1,L2Y3DB3_1_1,L2Y3DB3_1_2,L2Y3DB3_2,L2Y3DB3_3,L2Y3DB3_4,L2Y3DB3_5,L2Y3DB3_6,L2Y3DB3_7_1,L2Y3DB3_7_2,L2Y3DB3_7_3,L2Y3DB4_1,L2Y3DB4_1M,L2Y3DB4_1F,L2Y3DB4_2,L2Y3DB4_3,L2Y3DB4_4_1,L2Y3DB4_4_2,L2Y3DB4_4_3,L2Y3DB4_4_4,L2Y3DB4_4_5,L2Y3DB4_5,L2Y3DB4_5M,L2Y3DB4_5F,L2Y3DB4_6,L2Y3DB5_1,L2Y3DB5_2,L2Y3DB5_3,L2Y3DB5_4
4597,1,2,3,13066,5833,7233,7931,0,0,0,0,7,3097,58,4496,1,11535,52,11,62,30,0,9,3,0,1,0,0,0,4,16,1,1,0,0,9,0,0,0,1,0,0,0,1,42,30,10,10,10,972,0,972,278,0,278,323,0,323,371,0,371,4,0,345,0,345,313,4,19,7,2,0,0,19,11,8,16,0,0,17,21,6,0,8,54,21,33,12.43,39.8,0,0,31,23,0,0,0,0,5,1,1,55,30.11
4598,1,1,1,14752,7947,6805,8578,0,0,0,0,12,958,84,6634,1,15678,80,2,84,0,29,3,0,0,0,0,5,3,12,9,1,1,0,0,20,0,0,0,1,0,0,0,0,32,18,6,6,6,523,277,246,161,86,75,169,88,81,193,103,90,0,0,186,0,185,152,4,7,22,0,1,0,27,20,7,11,0,0,9,10,19,0,7,39,7,32,14.3,40.9,0,0,22,17,0,0,0,0,2,1,1,59,36.01
4599,1,2,2,34178,34178,0,4285,0,0,0,0,0,0,46,4285,1,12601,52,0,88,24,0,8,0,0,0,0,0,0,0,4,0,1,0,0,5,1,0,0,0,0,0,0,0,32,24,8,8,8,806,806,0,253,253,0,272,272,0,281,281,0,0,0,290,0,290,189,3,11,87,0,0,0,26,20,6,23,0,0,15,35,12,4,1,43,35,8,16.41,44.67,0,0,28,14,1,0,0,0,4,1,1,60,35.09
4600,1,1,1,19673,11701,7972,12213,0,0,0,0,13,4028,90,7528,1,23092,58,78,111,33,0,10,4,2,0,0,0,0,10,16,4,1,2,0,31,1,0,0,1,3,0,0,0,47,30,9,9,12,852,583,269,247,173,74,248,173,75,357,237,120,0,0,410,0,410,343,15,20,29,3,0,0,14,7,7,8,0,0,26,20,4,1,6,58,12,46,20.67,46.4,0,0,35,23,0,0,0,0,3,1,1,58,33.01
4601,1,1,1,10047,7267,2780,6973,0,0,0,0,10,696,51,3503,1,17720,50,56,107,22,0,6,2,0,0,1,0,1,3,15,1,1,4,0,12,0,0,0,1,0,0,0,1,30,22,8,7,7,687,308,379,218,120,98,227,99,128,242,89,153,4,0,245,0,245,178,30,4,28,5,0,0,7,5,2,4,0,0,20,12,2,0,2,46,8,38,16.51,42.24,0,0,22,24,0,2,0,2,4,1,2,55,31.01
4602,1,1,1,15664,2125,13539,10902,0,0,0,0,30,3939,59,7096,1,15032,64,85,42,23,9,16,0,1,1,0,0,0,2,24,7,1,1,0,18,2,0,0,2,5,0,0,0,48,22,6,7,9,588,317,271,150,68,82,185,90,95,253,159,94,7,0,252,0,250,169,63,7,10,1,0,2,4,4,0,0,0,0,12,18,0,0,0,45,12,33,18.5,45.09,0,0,30,15,0,5,1,4,3,1,1,55,31.01
4603,1,1,1,13921,6392,7529,9762,0,0,0,0,3,78,80,6474,1,19170,65,84,92,21,7,8,1,1,1,1,0,3,2,17,2,1,6,0,18,0,0,0,0,2,0,0,2,37,21,6,7,8,517,272,245,162,88,74,160,81,79,195,103,92,0,0,234,0,232,175,39,5,12,1,2,0,0,0,0,2,0,0,20,12,0,0,0,42,11,31,19.05,44.9,0,0,24,17,1,0,0,0,3,1,2,57,34
4604,1,1,1,18268,12058,6210,10382,0,0,0,0,0,0,0,0,1,19692,72,91,69,29,6,13,0,0,0,1,1,0,1,17,1,1,2,0,20,0,0,0,0,1,0,0,0,48,29,9,9,11,795,454,341,222,133,89,265,167,98,308,154,154,0,0,319,0,317,239,28,10,39,1,2,0,7,6,1,3,0,0,27,28,5,0,1,58,11,47,17.34,42.88,0,0,35,22,1,10,4,6,3,1,2,59,35.02
4605,1,1,1,18318,9079,9239,11341,0,0,0,0,13,3217,117,8123,1,22209,85,55,70,0,23,9,3,3,1,1,1,1,2,9,2,1,18,0,26,1,0,0,1,1,0,0,0,35,28,8,9,11,763,394,369,213,109,104,270,138,132,280,147,133,0,0,311,0,311,238,40,7,24,2,0,0,9,6,3,6,0,0,20,15,5,0,3,57,14,43,19.64,45.46,0,0,37,20,0,10,3,7,6,1,2,59,35.03
4606,1,1,1,14992,6412,8580,7843,0,0,0,0,23,2713,20,1165,1,20221,70,88,57,23,5,12,1,0,0,1,0,0,2,16,0,1,0,0,16,0,0,0,0,0,0,0,0,41,24,7,8,9,629,404,225,179,115,64,209,136,73,241,153,88,4,1,281,0,281,198,42,10,26,5,0,0,4,3,1,3,0,0,31,20,1,0,1,45,12,33,20.4,45.31,0,0,26,19,0,6,3,3,4,1,2,59,35
4607,1,2,2,41735,24408,17327,7101,0,0,0,0,8,1261,50,5426,0,0,0,32,104,26,0,3,0,0,0,0,0,0,5,7,1,1,0,0,10,1,0,0,0,1,0,0,0,29,26,8,9,9,774,774,0,227,227,0,274,274,0,273,273,0,3,0,317,0,317,231,41,16,27,2,0,0,7,5,2,6,0,0,27,28,1,2,0,47,32,15,16.65,43.72,0,0,34,13,0,5,2,3,4,1,1,59,32.01
4608,1,2,2,55432,26821,28611,6683,0,0,0,0,0,0,61,4528,1,14195,42,60,81,27,3,6,1,0,1,1,0,1,7,4,0,1,0,0,10,2,0,0,0,0,0,0,0,37,27,9,9,9,834,834,0,243,243,0,281,281,0,310,310,0,4,0,299,0,297,134,15,12,136,0,0,2,12,10,2,7,0,0,23,32,3,1,1,54,36,18,14.39,42.78,0,0,32,19,3,0,0,0,7,1,1,56,29.02
4610,1,2,3,9575,3356,6219,3818,0,0,0,0,5,1269,39,2317,1,12483,35,26,60,18,2,4,0,0,0,0,0,0,4,6,1,1,0,0,7,0,0,0,1,0,0,0,1,24,18,6,6,6,357,0,357,108,0,108,110,0,110,139,0,139,2,0,153,0,152,132,12,1,3,4,1,0,2,2,0,1,0,0,12,8,1,0,0,33,11,22,21.71,47.97,0,0,26,7,0,0,0,0,4,1,2,60,37.09
4611,1,1,1,20189,12886,7303,10447,0,0,0,0,0,0,95,8048,1,16981,90,37,143,22,8,20,0,0,1,1,0,2,3,16,1,1,9,2,25,0,0,0,1,0,0,0,1,50,22,6,7,9,605,318,287,162,87,75,184,98,86,259,133,126,3,2,264,0,264,196,26,9,30,3,0,0,8,4,4,7,0,0,18,12,3,1,3,43,11,32,21.48,47.02,0,0,24,19,0,0,0,0,3,1,1,58,32.07
4612,1,2,3,0,0,0,6805,0,0,0,0,29,2779,62,4026,1,19586,28,32,124,26,1,7,0,1,2,1,0,0,6,15,0,1,0,0,15,0,0,0,0,0,0,0,1,34,26,8,8,10,712,0,712,204,0,204,235,0,235,273,0,273,3,0,282,0,282,227,30,10,12,3,0,0,6,6,0,4,0,0,14,11,2,0,0,52,19,33,19.93,45.46,0,0,38,14,0,0,0,0,4,1,1,55,31.02
4613,1,1,1,11097,8877,2220,12749,0,0,0,0,0,0,142,12749,1,9480,36,36,38,11,23,10,0,0,1,1,0,0,14,11,1,1,6,2,28,1,0,0,1,0,0,0,1,44,15,5,6,4,358,175,183,121,63,58,125,61,64,112,51,61,0,0,84,0,84,60,10,5,8,1,0,0,0,0,0,3,0,0,1,205,0,0,0,33,5,28,18.78,44.88,0,0,23,8,2,6,3,3,4,1,2,55,34.01
4614,1,1,1,10975,5035,5940,8578,0,0,0,0,0,0,88,5957,1,15537,64,111,80,28,3,10,1,0,1,1,0,0,4,15,1,1,4,0,14,2,0,0,0,1,0,0,1,42,28,8,10,10,872,471,401,236,122,114,313,174,139,323,175,148,7,0,268,0,267,202,42,9,9,5,1,0,9,5,4,2,0,0,13,16,2,1,3,52,10,42,17.42,43.17,0,0,38,14,0,1,0,1,4,1,2,61,39
4615,1,1,1,13581,8762,4819,10523,0,0,0,0,3,2757,94,10011,1,18502,55,67,89,36,0,9,1,3,0,1,0,0,6,11,1,1,0,0,18,1,0,0,0,1,0,0,0,46,37,12,12,13,1328,853,475,429,279,150,442,276,166,457,298,159,2,0,426,0,426,324,9,14,75,4,0,0,39,28,11,12,0,0,51,29,17,2,9,76,16,60,16.31,42.93,0,1,48,27,0,7,4,3,3,1,1,59,36.09
4616,1,1,1,24784,5605,19179,8460,0,0,0,0,0,0,65,4290,1,17324,83,55,92,26,0,14,4,2,0,2,0,0,3,15,1,1,1,0,18,0,0,0,1,0,0,0,1,44,26,8,8,10,791,483,308,209,121,88,245,156,89,337,206,131,0,1,304,0,304,239,13,18,32,2,0,0,20,14,6,8,0,2,24,22,8,0,6,51,12,39,20.3,45.57,0,0,34,17,0,8,3,5,3,1,2,61,37.01
4617,1,1,1,16622,8451,8171,8852,0,0,0,0,40,1718,70,7103,1,21396,70,32,107,23,3,9,0,0,0,1,0,7,14,8,2,1,0,0,25,0,0,0,1,1,0,0,0,35,23,6,8,9,689,303,386,171,68,103,242,108,134,276,127,149,4,0,253,0,253,167,63,7,16,0,0,0,4,2,2,4,0,0,18,18,0,1,1,44,9,35,20.9,47.07,0,0,24,20,0,6,1,5,3,1,1,57,29.05
4618,1,1,1,16585,9815,6770,9666,0,0,0,0,27,3580,77,6053,1,14841,44,58,71,36,4,10,0,0,0,1,0,0,3,17,1,1,2,0,19,0,0,0,1,0,0,0,1,50,36,11,12,13,1338,744,594,402,218,184,455,254,201,481,272,209,0,0,423,0,423,322,7,28,64,2,0,0,32,13,19,22,0,0,45,48,9,5,14,76,13,63,14.49,41.05,0,0,47,29,0,6,4,2,3,1,1,57,30.11
4619,1,1,1,14435,2066,12369,8174,0,0,0,0,0,0,120,6143,1,17066,70,77,72,36,1,9,2,0,0,1,0,2,1,44,0,1,1,0,18,0,0,0,0,0,0,0,0,48,36,12,12,12,1233,655,578,403,208,195,416,226,190,414,221,193,1,0,399,0,397,284,7,18,85,3,2,0,22,13,9,20,0,0,23,25,12,5,4,72,11,61,18.56,44.69,0,0,47,25,0,1,0,1,3,1,1,61,38.11
4620,1,2,3,0,0,0,7400,0,0,0,0,1,2268,66,5132,1,17722,102,76,101,0,39,0,1,4,0,0,0,0,5,0,1,0,4,0,9,0,0,0,1,0,0,0,0,40,39,13,13,13,1071,0,1071,310,0,310,339,0,339,422,0,422,5,0,418,0,418,356,21,15,22,4,0,0,16,7,9,10,1,0,29,36,5,1,8,73,28,45,16.24,42.53,0,0,54,16,3,1,0,1,5,1,2,60,38.01
4621,1,1,1,16424,12374,4050,13318,0,0,0,0,52,4682,89,8636,1,22535,92,52,74,28,10,0,4,0,1,1,0,0,4,21,1,1,6,0,34,1,0,0,0,1,0,0,2,42,29,8,9,12,815,532,283,220,151,69,253,166,87,342,215,127,8,1,297,0,295,211,61,3,17,3,2,0,11,7,4,2,0,0,31,31,2,1,3,62,18,44,16,42.18,0,0,37,25,0,3,1,2,3,1,2,60,40
4622,1,1,1,12458,5498,6960,8390,0,0,0,0,13,3554,81,4674,1,31735,82,86,62,23,3,5,3,0,1,1,1,8,3,15,0,1,3,0,26,1,0,0,0,0,0,0,2,34,21,6,6,9,606,190,416,156,55,101,202,55,147,248,80,168,1,0,238,0,237,198,15,3,14,7,1,0,6,5,1,8,0,0,11,16,3,0,1,44,11,33,19.93,45.68,0,0,19,25,0,8,1,7,4,1,1,60,37.01
4623,1,2,1,0,0,0,5567,0,0,0,0,10,1420,58,4147,1,9247,70,46,59,24,0,7,1,0,1,0,0,0,4,9,0,1,3,0,6,1,0,0,0,0,0,0,0,32,24,8,8,8,743,461,282,215,130,85,249,158,91,279,173,106,2,0,284,0,284,230,12,12,30,0,0,0,5,4,1,17,0,0,19,23,0,0,4,45,19,26,16.22,43.58,0,0,28,15,2,1,0,1,4,1,1,59,32
4624,1,1,1,14436,9765,4671,20125,0,0,0,0,0,0,87,18522,1,20238,77,53,101,0,27,14,0,2,1,1,0,0,4,9,2,1,10,0,28,1,0,0,1,0,0,1,0,41,26,6,10,10,596,315,281,126,62,64,222,118,104,248,135,113,1,0,259,0,259,147,77,4,27,4,0,0,5,5,0,3,0,0,29,108,0,1,0,50,19,31,21.03,46.5,0,0,32,18,0,11,2,9,4,1,2,56,33.07
4625,1,1,1,10485,8175,2310,10239,0,0,0,0,3,4358,94,5881,1,1508,88,31,68,15,8,6,0,1,1,1,0,0,5,13,1,1,6,2,28,1,0,0,1,0,0,0,1,29,14,9,3,2,307,137,170,211,102,109,57,18,39,39,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,24,20.66,46.17,0,0,21,8,0,1,0,1,4,1,1,60,37
4626,1,1,1,13622,11750,1872,19830,0,0,0,0,0,0,153,19830,1,13908,100,153,168,45,0,24,0,7,3,1,1,2,5,23,1,2,3,0,10,9,0,0,1,0,0,0,1,69,46,15,15,16,1478,746,732,431,217,214,511,256,255,536,273,263,1,0,557,0,556,433,2,40,78,3,0,1,39,31,8,12,0,0,32,21,22,1,7,84,16,68,20.08,44.76,0,0,58,26,0,7,3,4,4,1,2,59,37.01
4627,1,1,1,12772,6554,6218,9496,0,0,0,0,0,0,96,9061,1,20631,48,40,100,47,0,5,0,0,0,0,0,3,0,13,0,1,0,0,22,0,0,0,0,0,0,0,0,52,44,14,14,16,1376,876,500,374,245,129,477,299,178,525,332,193,1,0,555,0,555,426,16,31,77,5,0,0,17,13,4,22,0,0,20,60,5,0,4,86,18,68,18.66,44.64,0,0,55,31,0,10,3,7,4,1,2,55,27.01
4628,1,1,1,15723,9171,6552,11960,0,0,0,0,42,4259,91,7873,1,21808,80,58,84,35,3,8,8,1,1,1,1,0,4,20,1,1,1,0,26,2,0,0,1,0,0,0,3,54,36,11,12,13,1001,664,337,276,201,75,325,205,120,400,258,142,8,0,386,0,386,278,83,9,13,3,0,0,14,11,3,4,0,0,43,26,4,0,3,67,20,47,19.76,45.55,0,0,49,18,0,9,3,6,2,1,1,60,33.01
4629,1,2,3,13510,13510,0,4154,0,0,0,0,0,0,36,2987,1,27474,48,21,38,21,0,5,0,0,0,0,0,0,0,7,0,1,0,0,10,0,0,0,0,0,0,0,0,26,21,7,7,7,551,0,551,166,0,166,207,0,207,178,0,178,3,3,178,0,176,141,21,8,5,1,2,0,5,3,2,5,0,0,11,22,1,0,2,41,15,26,14.85,42.54,0,0,24,17,0,0,0,0,4,1,1,57,32.1
4630,1,1,1,12420,7734,4686,7419,0,0,0,0,22,2918,65,4479,1,15080,42,81,60,28,2,6,0,0,0,1,0,5,2,14,0,1,0,0,19,0,0,0,0,0,0,0,1,36,28,9,9,10,767,407,360,221,123,98,258,140,118,288,144,144,7,0,317,0,316,212,87,6,8,3,1,0,2,2,0,2,0,0,12,16,2,0,0,54,14,40,20.97,46.04,0,0,32,21,1,2,0,2,3,1,1,56,32.01
4631,1,1,1,12476,6488,5988,12115,0,0,0,0,4,144,97,10396,1,20003,54,79,129,50,0,8,0,0,1,0,0,0,1,17,1,1,5,0,24,3,0,0,1,0,0,0,1,58,49,16,16,17,1658,735,923,491,224,267,545,233,312,622,278,344,5,0,639,0,633,508,5,31,79,10,6,0,19,8,11,14,0,0,27,48,2,0,10,94,22,72,14.55,41.01,0,0,70,24,0,3,0,3,4,1,1,62,41
4632,1,1,1,24494,19834,4660,11570,0,0,0,0,17,3894,87,6329,1,20095,70,49,94,46,4,8,0,0,1,1,0,3,5,23,1,1,0,0,26,0,0,0,1,0,0,0,0,58,46,14,15,17,1371,888,483,407,261,146,459,296,163,505,331,174,7,1,592,0,592,456,34,29,68,5,0,0,14,8,6,13,0,0,24,37,6,0,6,87,21,66,18.36,43.83,0,1,52,34,0,6,3,3,4,1,1,57,29.1
4633,1,1,1,14293,8667,5626,7643,0,0,0,0,20,2488,65,5155,1,12995,48,80,51,19,7,7,0,1,0,1,0,4,3,14,1,1,0,0,16,0,0,0,1,0,0,0,1,33,19,5,7,7,457,217,240,127,68,59,159,68,91,171,81,90,3,3,187,0,185,111,66,2,5,1,0,2,6,6,0,8,0,0,16,18,1,0,0,36,13,23,18.07,44.22,0,0,21,14,1,10,1,9,3,1,1,60,34.11
4634,1,2,3,32178,18676,13502,5272,0,0,0,0,0,0,49,5272,1,12934,72,86,65,21,4,5,0,1,0,1,0,1,1,9,1,1,0,0,6,0,0,0,0,1,0,0,1,30,21,7,7,7,613,0,613,169,0,169,200,0,200,244,0,244,6,2,211,0,210,120,85,5,0,0,1,0,4,3,1,2,0,0,22,17,1,0,0,39,12,27,23.09,48.38,0,0,27,12,0,0,0,0,4,1,2,61,36.09
4635,1,1,1,12916,6848,6068,8966,0,0,0,0,5,183,111,8818,1,16522,68,43,123,39,0,7,1,3,0,1,4,2,6,19,0,1,0,0,16,0,0,0,0,0,0,0,1,47,39,11,13,15,1038,537,501,275,148,127,313,165,148,450,224,226,10,0,489,0,489,350,126,4,7,2,0,0,4,4,0,1,0,0,36,17,1,0,0,69,12,57,21.93,46.87,0,0,47,22,0,0,0,0,3,1,2,59,37.06
4636,1,1,1,17181,14079,3102,11091,0,0,0,0,0,0,69,4291,1,20757,90,40,77,38,0,16,0,0,0,0,0,3,7,8,2,1,7,0,23,1,0,0,2,0,0,0,0,54,38,12,13,13,1182,684,498,360,197,163,369,217,152,453,270,183,14,0,462,0,461,341,95,8,9,8,0,1,11,8,3,4,0,0,21,19,6,1,1,71,24,47,19.92,46.13,0,0,49,22,0,8,2,6,2,1,1,58,30.09
4637,1,1,1,15580,9322,6258,11468,0,0,0,0,0,0,87,8223,1,23983,134,122,98,39,0,11,4,4,0,0,0,0,2,25,1,1,0,0,24,3,0,0,1,0,0,0,0,54,37,11,12,14,1058,515,543,298,143,155,336,160,176,424,212,212,12,0,412,0,410,289,74,21,23,3,2,0,4,3,1,4,0,0,28,29,2,1,0,70,16,54,21.73,46.9,0,0,43,27,0,10,3,7,4,1,1,60,36.1
4638,1,1,1,11252,8796,2456,10149,0,0,0,0,10,3652,79,6000,1,14963,35,89,65,20,3,7,1,1,1,1,1,3,3,22,2,1,2,2,20,0,0,0,2,0,0,0,4,31,20,7,6,7,590,286,304,199,93,106,183,82,101,208,111,97,9,0,218,0,217,121,88,5,2,1,0,1,1,1,0,1,0,0,31,17,1,0,0,39,15,24,15.2,41.1,0,0,26,13,0,10,2,8,3,1,1,58,36.07
4639,1,2,2,59539,39669,19870,5442,0,0,0,0,9,2180,62,3262,1,11736,54,11,47,19,2,4,0,0,1,0,0,0,5,11,0,1,0,0,11,0,0,0,0,0,0,0,2,25,19,6,6,7,601,601,0,155,155,0,207,207,0,239,239,0,0,0,215,0,214,134,5,10,60,5,1,0,16,9,7,10,0,0,10,26,6,0,7,35,25,10,17.13,45.37,0,0,24,10,1,5,1,4,4,1,1,57,31.05
4640,1,2,2,13920,1210,12710,4679,0,0,0,0,2,1303,43,2633,1,7041,40,45,47,18,0,8,2,0,0,1,0,0,0,5,1,0,0,0,6,0,0,0,0,1,0,0,1,28,18,6,6,6,533,533,0,165,165,0,196,196,0,172,172,0,2,0,210,0,209,142,43,9,15,0,0,1,1,1,0,2,0,0,10,25,0,0,0,31,20,11,15.66,42.61,0,1,24,5,1,5,2,3,3,1,1,56,24.09
4641,1,1,1,10772,5882,4890,10741,0,0,0,0,3,1755,103,8986,1,19938,88,57,118,48,1,8,0,0,0,0,0,1,2,15,0,1,0,0,23,0,0,0,0,0,0,0,0,57,48,16,15,17,1580,609,971,472,163,309,515,197,318,593,249,344,2,0,544,0,542,425,0,31,84,2,0,2,36,18,18,23,0,0,23,32,16,0,17,99,25,74,14.34,41.39,0,0,63,36,0,8,2,6,4,1,1,57,34
4642,1,1,1,12475,8095,4380,8967,0,0,0,0,41,4256,75,5127,1,17228,45,44,61,25,1,8,4,4,0,2,0,5,4,7,1,1,0,3,24,0,0,0,1,0,0,0,1,38,25,8,8,9,777,440,337,224,143,81,262,134,128,291,163,128,8,0,252,0,252,190,43,3,9,7,0,0,3,3,0,5,0,0,29,27,0,0,0,50,13,37,14.67,40.7,0,0,28,22,0,6,1,5,4,1,2,59,35.05
4643,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4644,1,1,1,14015,10415,3600,10908,0,0,0,0,0,0,66,6014,1,15823,72,81,57,21,0,20,0,8,0,0,0,2,7,6,1,1,0,0,20,1,0,0,0,1,0,0,0,41,20,6,7,7,564,284,280,162,79,83,191,95,96,211,110,101,3,1,213,0,213,163,14,3,32,1,0,0,6,4,2,2,0,0,28,12,3,1,1,42,8,34,21.64,46.88,0,0,18,24,0,15,4,11,3,1,1,59,33.06
4645,1,1,1,14945,10840,4105,8718,0,0,0,0,5,255,112,8463,1,16352,48,86,53,21,0,17,3,1,0,0,0,0,8,7,2,0,1,0,16,1,0,0,0,2,0,0,0,41,19,6,7,6,520,278,242,155,85,70,171,101,70,194,92,102,2,3,208,0,208,146,26,7,27,2,0,0,3,3,0,1,0,0,13,13,1,0,0,40,10,30,17.72,43.7,0,0,23,17,0,1,0,1,4,1,2,57,35
4646,1,2,1,0,0,0,7763,0,0,0,0,8,2724,62,4418,1,18817,35,51,56,23,5,8,0,7,0,0,1,4,2,11,0,1,2,2,14,0,0,0,0,0,0,0,1,36,23,7,8,8,691,236,455,204,69,135,226,81,145,261,86,175,3,0,259,0,258,160,36,11,47,4,1,0,2,1,1,4,0,0,15,12,2,0,0,42,16,26,16.86,43.17,0,0,31,10,1,1,0,1,4,1,2,58,35.01
4647,1,1,1,8734,5734,3000,8565,0,0,0,0,20,3127,23,2955,1,20819,70,105,68,23,0,10,0,0,0,3,1,0,1,12,1,1,2,0,16,0,0,0,1,0,0,0,0,33,22,7,7,8,661,348,313,209,117,92,224,121,103,228,110,118,0,0,241,0,239,160,25,17,33,4,2,0,4,3,1,2,0,0,24,14,1,1,0,45,12,33,19.18,45.44,0,0,24,21,0,0,0,0,3,1,2,54,31.01
4648,1,1,1,12894,8494,4400,10081,0,0,0,0,33,3862,54,4299,1,23051,78,50,70,35,2,11,0,2,1,1,0,5,7,10,2,1,4,0,22,2,0,0,2,0,0,0,0,48,35,10,11,14,936,351,585,276,112,164,311,101,210,349,138,211,6,1,310,0,310,133,79,7,91,0,0,0,2,2,0,2,0,0,25,19,1,0,0,65,12,53,18.19,44.09,0,0,44,20,1,0,0,0,2,1,2,58,36.01
4649,1,1,1,14968,9055,5913,9889,0,0,0,0,19,2811,91,7014,1,20004,44,87,78,37,3,9,0,0,0,0,1,0,2,23,2,1,1,0,22,1,0,0,1,1,0,0,0,49,37,12,12,13,1100,553,547,340,176,164,364,183,181,396,194,202,2,0,350,0,349,189,24,20,116,0,0,1,7,2,5,6,0,0,26,25,2,0,0,70,16,54,21.02,46.76,0,0,43,24,3,5,0,5,3,1,2,60,36.04
4650,1,1,1,11090,8753,2337,11906,0,0,0,0,2,4717,102,7189,1,19368,105,104,62,25,1,10,2,6,1,1,1,3,12,11,1,1,0,0,24,1,0,0,1,0,0,0,0,38,26,8,8,10,740,367,373,235,119,116,228,114,114,277,134,143,1,0,241,0,237,149,34,9,41,4,4,0,8,4,4,7,0,0,29,12,1,0,4,49,10,39,21.36,46.73,0,0,29,19,1,2,0,2,4,1,1,57,32
4651,1,1,1,17478,10920,6558,16229,0,0,0,0,9,2087,0,0,1,20153,136,215,86,31,9,16,8,1,2,2,1,1,3,17,2,1,4,0,35,1,0,0,1,1,0,0,0,64,32,9,11,12,925,485,440,264,140,124,321,169,152,340,176,164,4,1,344,0,343,244,16,12,68,3,0,1,18,9,9,9,1,0,28,38,7,0,7,66,22,44,16.39,42.35,0,0,47,18,1,2,0,2,3,1,1,57,37.02
4652,1,1,1,14717,4724,9993,11833,0,0,0,0,0,0,87,7716,1,17466,60,53,82,37,0,18,2,2,0,0,0,0,11,15,1,1,0,0,26,1,0,0,1,0,0,0,0,57,33,10,11,12,916,467,449,251,121,130,287,147,140,378,199,179,25,18,375,0,375,220,66,21,64,4,0,0,6,5,1,7,0,0,3,2,4,0,0,60,20,40,21.04,47.63,0,0,34,24,2,4,1,3,4,1,2,60,37
4654,1,1,1,11281,8049,3232,9987,0,0,0,0,33,4258,76,5729,1,4117,46,40,64,0,20,10,4,2,1,1,1,0,12,11,1,1,2,0,33,1,0,0,1,0,0,0,0,34,25,8,8,9,745,215,530,247,72,175,247,77,170,251,66,185,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,10,10,1,0,0,47,12,35,17.34,42.81,0,0,29,18,0,0,0,0,4,1,1,58,27.04
4655,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,19297,56,118,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,7,7,639,0,639,185,0,185,221,0,221,233,0,233,3,3,240,0,240,149,44,11,36,0,0,0,3,2,1,6,0,0,13,11,2,0,1,38,13,25,16.83,41.82,0,0,25,13,0,0,0,0,4,1,1,57,30.05
4656,1,2,1,1044,1044,0,3103,0,0,0,0,1,987,33,1992,1,16425,60,84,48,21,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,21,21,7,7,7,589,349,240,177,89,88,187,108,79,225,152,73,2,0,227,0,227,123,48,7,49,0,0,0,6,4,2,1,0,0,12,13,2,2,0,40,26,14,20.56,47.18,0,0,22,18,0,8,2,6,4,1,1,60,37.01
