stuID,schID,gender,pre_region,trans_stu,transe_pa,transe_re,transe_re_etc,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,tutoring_hakwon,tutoring_private,tutoring_online,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
5420,4294,2,3,2,2,#N/A,#N/A,4,3,3,4,3,4,4,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,0,0,0,250,0,0,0,0,1,0,0,0,0,0,186.3333333,10.85271318
5421,4292,2,3,2,2,#N/A,#N/A,4,4,5,4,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-5,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,239,4
5422,4295,1,3,2,2,#N/A,#N/A,5,4,4,3,3,3,3,4,3,3,3,2,3,1,5,1,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,-7,0,0,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162.3333333,3.846153846
5423,4292,2,3,2,2,#N/A,#N/A,4,4,4,5,5,5,5,3,5,3,5,5,5,4,5,5,3,3,4,3,3,2,3,3,2,2,3,3,2,2,4,4,4,4,4,0,1,0,600,1,0,0,0,0,0,0,0,0,0,241,4
5424,4292,2,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,3,4,3,7,0,0,300,1,0,0,0,0,0,0,0,0,0,236,4
5425,4292,2,3,2,2,#N/A,#N/A,5,4,4,-1,5,4,4,5,4,5,4,4,4,5,2,4,3,2,2,4,4,3,4,4,3,2,5,3,4,3,4,4,3,3,1,0,0,0,300,1,0,0,0,0,0,0,0,0,0,222.3333333,4
5426,4294,2,3,2,2,#N/A,#N/A,4,4,3,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,4,5,5,4,4,4,4,5,4,4,4,5,4,4,3,2,8,0,0,400,1,0,0,0,0,0,0,0,0,0,217.3333333,10.85271318
5427,4293,1,3,2,2,#N/A,#N/A,5,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,-1,-1,3,3,3,3,3,4,3,3,3,4,3,3,3,3,-5,-5,-5,200,0,0,0,1,0,0,0,0,0,0,173.6666667,3.883495146
5428,4294,2,3,2,2,#N/A,#N/A,5,5,5,5,5,3,3,3,3,3,4,5,5,-1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,129.3333333,10.85271318
5429,4295,1,3,2,2,#N/A,#N/A,4,3,3,4,4,5,5,5,5,5,5,4,4,3,4,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,-5,-5,100,0,0,0,0,0,1,0,0,0,0,174.3333333,3.846153846
5430,4274,2,4,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,3,4,5,5,5,3,5,5,3,4,5,5,5,4,4,4,4,4,4,4,5,3,3,3,3,1,-5,-5,-5,140,0,0,0,0,0,0,1,0,0,0,174.6666667,2.127659574
5431,4271,2,4,2,2,#N/A,#N/A,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,4,3,4,3,3,3,3,4,3,3,3,3,4,2,3,1,0,0,-1,300,1,0,0,0,0,0,0,0,0,0,171.3333333,4.724409449
5432,4274,2,4,2,2,#N/A,#N/A,5,5,5,5,5,4,5,4,4,4,5,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,0,0,0,100,0,0,0,1,0,0,0,0,0,0,194,2.127659574
5433,4274,2,4,2,2,#N/A,#N/A,5,4,4,4,4,4,4,3,4,3,4,4,3,3,5,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,0,0,0,450,0,0,0,0,0,0,1,0,0,0,216,2.127659574
5434,4271,2,4,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,2,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,4.724409449
5435,4270,1,4,2,2,#N/A,#N/A,3,3,3,3,3,3,3,4,4,2,4,3,3,3,3,3,2,2,3,3,2,2,3,3,4,3,2,3,3,3,4,4,4,4,4,0,0,0,600,0,1,0,0,0,0,0,0,0,0,171.3333333,5.511811024
5436,4288,2,3,2,2,#N/A,#N/A,5,4,4,5,5,4,4,4,4,4,4,3,3,4,3,5,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,3,1,-5,-5,300,1,0,0,0,0,0,0,0,0,0,246.6666667,0
5437,4288,2,3,2,2,#N/A,#N/A,5,5,5,5,5,4,3,3,3,3,4,3,3,3,3,5,3,4,4,4,4,4,4,4,4,4,4,3,3,4,-1,3,3,3,4,7,0,0,300,1,0,0,0,0,0,0,0,0,0,233.6666667,0
5438,4290,1,4,1,1,1,#N/A,4,3,3,4,3,3,3,3,3,3,4,3,2,2,3,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,3,2,2,3,0,2,3,150,1,0,0,0,0,0,0,0,0,0,216,16.66666667
5439,4287,1,3,2,2,#N/A,#N/A,4,3,4,4,4,4,4,4,5,4,5,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,3,4,4,0,0,0,200,1,0,0,0,0,0,0,0,0,0,211.3333333,0.574712644
5440,4328,1,4,2,2,#N/A,#N/A,5,3,4,5,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,-5,-5,300,0,1,0,0,0,0,0,0,0,0,165,5.102040816
5441,4328,1,4,2,2,#N/A,#N/A,5,4,4,4,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-5,-5,-5,-1,0,0,0,0,0,1,0,0,0,0,180.3333333,5.102040816
5442,4328,1,4,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,2,3,3,4,4,3,3,5,5,4,4,3,-5,3.5,-5,500,1,0,0,0,0,0,0,0,0,0,241.3333333,5.102040816
5443,4328,1,4,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,2,5,4,3,3,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,2,0,0,0,150,1,0,0,0,0,0,0,0,0,0,187.3333333,5.102040816
5444,4328,1,4,2,2,#N/A,#N/A,4,3,4,4,3,4,4,3,3,4,5,4,3,4,4,3,4,4,4,2,4,4,3,3,4,4,4,4,4,4,3,3,3,3,2,0,0,0,213,1,0,0,0,0,0,0,0,0,0,143.6666667,5.102040816
5445,4330,1,3,2,2,#N/A,#N/A,1,1,2,1,3,4,4,3,5,4,5,3,3,1,2,3,5,2,4,3,2,4,4,4,4,5,4,5,-1,5,2,2,4,1,5,5,0,0,400,1,0,0,0,0,0,0,0,0,0,177.6666667,1.851851852
5446,4312,1,4,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,2,4,5,4,4,4,4,4,4,4,4,4,2,2,2,2,4,0,0,0,200,0,0,0,0,1,0,0,0,0,0,249.3333333,0
5447,4312,1,4,2,2,#N/A,#N/A,4,3,4,5,5,4,4,4,4,4,4,4,4,2,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,4,2,3,3,2,2,-1,-5,-5,350,0,1,0,0,0,0,0,0,0,0,171.3333333,0
5448,4311,1,4,2,2,#N/A,#N/A,5,5,4,5,5,4,4,4,4,4,5,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,3,3,3,0,0,500,1,0,0,0,0,0,0,0,0,0,290,2.173913043
5449,4312,1,4,2,2,#N/A,#N/A,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5,2,2,3,2,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,-1,0,0,120,0,0,0,0,1,0,0,0,0,0,152.3333333,0
5450,4312,2,4,2,2,#N/A,#N/A,5,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,4,3,3,3,4,4,4,5,5,4,4,4,4,5,4,4,4,4,2,0,0,7,350,1,0,0,0,0,0,0,0,0,0,234,0
5453,4325,1,4,2,2,#N/A,#N/A,3,3,3,3,3,5,5,5,5,5,5,3,3,2,3,3,5,5,4,4,5,4,4,4,5,4,4,5,4,4,4,4,3,3,2,0,0,0,200,0,1,0,0,0,0,0,0,0,0,186.6666667,20
5454,4338,2,4,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,0,400,0,0,0,0,0,0,0,0,0,1,257.3333333,8.108108108
5455,4338,2,4,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,2,3,2,1,-5,-1,500,0,0,0,0,1,0,0,0,0,0,199,8.108108108
5456,4338,2,4,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,5,3,3,4,3,5,4,4,5,5,5,4,3,4,5,4,4,4,3,0,0,0,280,1,0,0,0,0,0,0,0,0,0,205.6666667,8.108108108
5457,4338,2,4,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,3,3,3,3,4,4,3,3,3,4,4,3,3,4,13,-5,-5,320,1,0,0,0,0,0,0,0,0,0,190,8.108108108
5458,4338,2,4,2,2,#N/A,#N/A,4,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,0,0,0,500,1,0,0,0,0,0,0,0,0,0,168,8.108108108
5459,4339,1,4,2,2,#N/A,#N/A,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,3,2,2,4,3,3,3,3,3,4,3,4,4,3,4,3,3,2,-5,-5,-5,200,1,0,0,0,0,0,0,0,0,0,138.6666667,6.666666667
5460,4338,2,4,2,2,#N/A,#N/A,5,4,3,5,4,5,5,5,5,5,5,4,4,2,3,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,169,8.108108108
5461,4339,1,4,2,2,#N/A,#N/A,3,3,3,5,4,3,3,2,3,2,3,3,3,2,3,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,3,2,2,1,-5,3,-5,370,0,0,1,0,0,0,0,0,0,0,174.6666667,6.666666667
5462,4338,2,4,1,1,1,#N/A,4,3,5,5,4,4,4,3,4,3,4,4,3,2,4,-1,4,3,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,1,-5,-9,250,0,1,0,0,0,0,0,0,0,0,146,8.108108108
5463,4302,1,4,2,2,#N/A,#N/A,5,5,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,-1,-5,-5,400,1,0,0,0,0,0,0,0,0,0,194,0
5464,4302,2,4,2,2,#N/A,#N/A,4,4,4,3,3,4,3,4,2,1,3,4,3,5,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,2,2,0,0,0,200,0,0,0,0,0,0,0,1,0,0,227.3333333,0
5465,4302,1,4,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,16,-5,-1,400,0,0,0,0,0,1,0,0,0,0,167.6666667,0
5466,4302,1,4,2,2,#N/A,#N/A,5,4,5,5,4,5,5,5,5,5,5,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,3,3,2,1,1,-5,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,173.6666667,0
5467,4302,1,4,2,2,#N/A,#N/A,4,3,4,4,3,5,4,4,5,5,5,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,8,-5,-5,300,0,1,0,0,0,0,0,0,0,0,129.3333333,0
5468,4302,2,4,2,2,#N/A,#N/A,5,3,4,5,4,3,3,2,3,4,4,4,3,4,3,4,4,3,5,5,5,5,4,4,4,3,4,4,4,4,4,4,3,3,2,7,-5,3,600,1,0,0,0,0,0,0,0,0,0,221,0
5469,4302,1,4,2,2,#N/A,#N/A,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,1,1,1,1,1,3,3,3,3,3,5,0,0,-1,0,0,1,0,0,0,0,0,0,0,203.3333333,0
5470,4302,2,4,2,2,#N/A,#N/A,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,3,1,0,0,0,200,0,0,0,1,0,0,0,0,0,0,231,0
5471,4302,2,4,2,2,#N/A,#N/A,5,5,5,5,4,3,3,4,3,4,5,3,3,4,4,4,3,3,4,4,5,5,4,5,5,5,5,4,4,5,4,4,4,2,1,0,0,0,350,1,0,0,0,0,0,0,0,0,0,173.6666667,0
5472,4281,2,3,2,2,#N/A,#N/A,5,5,5,5,5,4,5,5,4,4,4,4,4,3,4,4,4,2,3,4,4,3,3,3,3,3,4,4,3,3,4,3,3,3,2,15,-5,-5,800,1,0,0,0,0,0,0,0,0,0,244.3333333,0
5473,4282,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,1,1,3,2,2,2,5,4,3,3,3,3,3,2,1,11,0,0,700,1,0,0,0,0,0,0,0,0,0,236.3333333,0.4784689
5474,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5475,4281,2,3,2,2,#N/A,#N/A,2,4,3,3,4,4,4,5,3,3,4,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,1,-5,-1,400,1,0,0,0,0,0,0,0,0,0,257.3333333,0
5476,4281,1,3,2,2,#N/A,#N/A,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,3,1,2,3,1,3,3,3,3,3,3,3,3,3,2,4,1,1,2,-3,-5,-5,500,0,1,0,0,0,0,0,0,0,0,230,0
5477,4281,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,3,2,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,1,2,2,4,4,-3,-3,0,600,0,0,0,0,0,0,0,0,0,1,211.3333333,0
5478,4281,1,3,2,2,#N/A,#N/A,3,3,3,3,3,3,3,2,3,1,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,2,2,2,2,2,0,0,0.5,280,1,0,0,0,0,0,0,0,0,0,167,0
5479,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5480,4281,2,3,2,2,#N/A,#N/A,5,4,4,5,4,5,5,5,5,5,5,5,5,3,5,5,3,3,4,3,2,3,4,4,3,4,3,3,3,3,4,4,3,3,3,1,-5,-2,250,1,0,0,0,0,0,0,0,0,0,271.6666667,0
5481,4281,2,3,2,2,#N/A,#N/A,3,3,3,3,4,4,3,4,4,3,4,4,4,3,2,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,4,4,3,3,4,2,-5,2,650,1,0,0,0,0,0,0,0,0,0,287.3333333,0
5482,4281,2,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,3,3,4,5,2,3,3,5,5,5,4,3,-1,-5,-3.5,800,0,0,1,0,0,0,0,0,0,0,239.3333333,0
5483,4281,2,3,2,2,#N/A,#N/A,5,5,4,5,5,4,4,4,4,4,4,5,5,3,4,4,4,2,3,2,3,3,4,4,4,4,4,4,4,4,2,3,3,2,2,13,-5,-5,350,0,0,0,1,0,0,0,0,0,0,233.6666667,0
5484,4282,2,3,2,2,#N/A,#N/A,2,3,1,1,3,3,3,4,3,2,3,2,3,1,1,1,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,2,1,8,-5,-5,500,1,0,0,0,0,0,0,0,0,0,178,0.4784689
5485,4281,1,3,2,2,#N/A,#N/A,5,4,4,4,4,4,5,3,4,2,3,3,3,3,4,4,3,3,3,3,2,3,4,4,3,3,3,3,3,3,4,4,2,3,1,12,0,0,425,1,0,0,0,0,0,0,0,0,0,272.3333333,0
5486,4281,1,3,2,2,#N/A,#N/A,5,4,4,5,4,4,4,3,3,2,5,3,4,2,4,4,4,3,3,3,2,3,4,3,4,3,4,4,3,3,4,4,3,3,3,11,0,0,460,1,0,0,0,0,0,0,0,0,0,274.3333333,0
5487,4281,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,3,3,3,4,4,5,4,4,4,4,4,4,4,4,3,4,3,4,3,7,-5,-5,900,0,0,1,0,0,0,0,0,0,0,258.6666667,0
5488,4281,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,5,4,3,3,3,3,3,3,4,3,3,3,4,4,4,5,5,4,3,3,0,0,0,450,0,0,0,1,0,0,0,0,0,0,289,0
5489,4281,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,4,5,5,3,4,4,5,4,4,5,4,4,4,3,4,3,9,0,0,-1,0,0,0,0,0,1,0,0,0,0,209.6666667,0
5490,4281,1,3,2,2,#N/A,#N/A,4,3,3,4,3,4,4,3,4,4,4,4,3,1,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,6,-5,-5,400,1,0,0,0,0,0,0,0,0,0,164.6666667,0
5491,4281,1,3,2,2,#N/A,#N/A,5,5,5,5,4,3,4,4,4,4,4,5,4,3,5,4,4,3,3,2,1,4,4,4,4,1,2,3,3,4,4,3,3,3,2,-4,11,0,450,0,0,0,0,0,1,0,0,0,0,223.3333333,0
5492,4281,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,3,3,4,5,0,1,750,1,0,0,0,0,0,0,0,0,0,222,0
5493,4281,2,3,2,2,#N/A,#N/A,5,4,4,4,5,4,4,4,3,3,4,4,4,2,4,4,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,5,-5,-5,500,1,0,0,0,0,0,0,0,0,0,267.3333333,0
5494,4285,1,3,2,2,#N/A,#N/A,5,5,4,5,4,4,4,4,4,5,5,4,4,3,5,4,3,2,3,2,2,2,3,4,4,3,4,3,3,3,3,2,2,2,4,-5,-5,0,500,0,1,0,0,0,0,0,0,0,0,239,1.179245283
5495,4281,1,3,2,2,#N/A,#N/A,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,4,4,3,1,4,3,3,3,4,4,4,2,3,4,3,3,1,7,-5,-1,690,0,0,0,0,0,0,0,1,0,0,268,0
5496,4281,1,3,2,2,#N/A,#N/A,4,5,5,5,5,4,4,2,4,4,4,4,4,3,3,5,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,3,3,2,-5,-5,-5,380,0,0,0,0,0,1,0,0,0,0,223.6666667,0
5497,4285,1,3,2,2,#N/A,#N/A,4,4,4,4,4,2,4,3,4,4,5,3,3,4,2,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,2,1,-5,-1,230,1,0,0,0,0,0,0,0,0,0,231,1.179245283
5498,4281,2,3,2,2,#N/A,#N/A,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,5,3,5,11,0,0,900,1,0,0,0,0,0,0,0,0,0,249.3333333,0
5499,4281,2,3,2,2,#N/A,#N/A,3,4,2,4,3,3,3,5,4,5,5,4,4,1,3,2,4,5,3,3,3,3,4,4,4,3,4,4,4,3,4,4,3,3,3,2,9,7,800,0,0,0,0,0,0,0,1,0,0,252.3333333,0
5500,4281,1,3,2,2,#N/A,#N/A,4,4,4,4,3,4,4,4,4,4,4,4,3,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11,-5,-5,380,0,1,0,0,0,0,0,0,0,0,187.3333333,0
5501,4281,1,3,2,2,#N/A,#N/A,5,5,5,5,4,5,5,4,4,4,5,5,5,5,5,5,4,3,4,3,3,4,3,4,3,4,4,4,3,3,4,3,3,3,2,10,-5,0,600,0,0,0,0,0,0,0,1,0,0,280,0
5502,4281,1,3,2,2,#N/A,#N/A,4,3,4,4,4,3,3,1,2,1,1,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,7,-5,-1,400,1,0,0,0,0,0,0,0,0,0,266,0
5503,4281,2,3,2,2,#N/A,#N/A,5,3,3,5,3,2,2,4,4,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,-2,0,150,1,0,0,0,0,0,0,0,0,0,200.6666667,0
5504,4281,2,3,2,2,#N/A,#N/A,5,4,4,5,4,4,4,4,4,4,5,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,12,-5,-5,550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,238.3333333,0
5505,4281,2,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,4,4,3,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,0,0,0,9000,1,0,0,0,0,0,0,0,0,0,276.3333333,0
5506,4281,2,3,2,2,#N/A,#N/A,5,4,3,5,4,4,4,3,3,3,4,4,4,2,4,5,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,2,-2.5,-2.5,-3.8,450,1,0,0,0,0,0,0,0,0,0,270,0
5507,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5508,4281,2,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,3,0,0,500,1,0,0,0,0,0,0,0,0,0,229,0
5509,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5511,4281,1,3,2,2,#N/A,#N/A,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,2,2,2,2,3,4,3,3,2,3,4,3,4,4,4,4,4,3,6,0,0,430,1,0,0,0,0,0,0,0,0,0,269.3333333,0
5512,4281,2,3,2,2,#N/A,#N/A,2,4,3,2,4,5,5,4,4,3,4,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,5,4,0,400,1,0,0,0,0,0,0,0,0,0,278,0
5513,4284,1,3,2,2,#N/A,#N/A,5,4,4,5,5,5,5,5,5,5,5,5,4,2,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,-5,-5,7,550,0,1,0,0,0,0,0,0,0,0,#N/A,1.671309192
5514,4284,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,4,5,5,5,4,1,3,2,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,-3,0,0,370,0,1,0,0,0,0,0,0,0,0,136.3333333,1.671309192
5515,4284,1,3,2,2,#N/A,#N/A,5,4,5,5,5,3,3,3,3,3,3,5,5,1,5,5,4,5,3,3,3,4,4,4,4,4,4,4,4,4,5,5,4,3,3,-11,-5,-5,700,1,0,0,0,0,0,0,0,0,0,176,1.671309192
5516,4281,2,3,2,2,#N/A,#N/A,5,4,4,4,4,3,4,4,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,15,0,0,500,1,0,0,0,0,0,0,0,0,0,239.6666667,0
5517,4281,1,3,2,2,#N/A,#N/A,5,4,4,5,3,4,3,3,3,3,5,5,3,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,-5,-5,-5,200,1,0,0,0,0,0,0,0,0,0,199.6666667,0
5518,4284,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,7,-5,-5,400,0,0,0,0,0,1,0,0,0,0,199.3333333,1.671309192
